movie_id,title,title_full,genres_raw
453,For Love or Money,For Love or Money (1993),Comedy
454,"Firm, The","Firm, The (1993)",Drama|Thriller
455,Free Willy,Free Willy (1993),Adventure|Children's|Drama
456,Fresh,Fresh (1994),Drama
457,"Fugitive, The","Fugitive, The (1993)",Action|Thriller
458,Geronimo: An American Legend,Geronimo: An American Legend (1993),Drama|Western
459,"Getaway, The","Getaway, The (1994)",Action
460,Getting Even with Dad,Getting Even with Dad (1994),Comedy
461,Go Fish,Go Fish (1994),Drama|Romance
462,"Good Man in Africa, A","Good Man in Africa, A (1994)",Action|Adventure
463,Guilty as Sin,Guilty as Sin (1993),Crime|Drama|Thriller
464,Hard Target,Hard Target (1993),Action|Adventure|Crime|Thriller
465,Heaven & Earth,Heaven & Earth (1993),Action|Drama|War
466,Hot Shots! Part Deux,Hot Shots! Part Deux (1993),Action|Comedy|War
467,Live Nude Girls,Live Nude Girls (1995),Comedy
468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The","Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance
469,"House of the Spirits, The","House of the Spirits, The (1993)",Drama|Romance
470,House Party 3,House Party 3 (1994),Comedy
471,"Hudsucker Proxy, The","Hudsucker Proxy, The (1994)",Comedy|Romance
472,I'll Do Anything,I'll Do Anything (1994),Comedy|Drama
473,In the Army Now,In the Army Now (1994),Comedy|War
474,In the Line of Fire,In the Line of Fire (1993),Action|Thriller
475,In the Name of the Father,In the Name of the Father (1993),Drama
476,"Inkwell, The","Inkwell, The (1994)",Comedy|Drama
477,What's Love Got to Do with It?,What's Love Got to Do with It? (1993),Drama
478,Jimmy Hollywood,Jimmy Hollywood (1994),Comedy
479,Judgment Night,Judgment Night (1993),Action
480,Jurassic Park,Jurassic Park (1993),Action|Adventure|Sci-Fi
481,Kalifornia,Kalifornia (1993),Drama|Thriller
482,Killing Zoe,Killing Zoe (1994),Thriller
483,King of the Hill,King of the Hill (1993),Drama
484,Lassie,Lassie (1994),Adventure|Children's
485,Last Action Hero,Last Action Hero (1993),Action|Comedy
486,Life with Mikey,Life with Mikey (1993),Comedy
487,Lightning Jack,Lightning Jack (1994),Comedy|Western
488,M. Butterfly,M. Butterfly (1993),Drama
489,Made in America,Made in America (1993),Comedy
490,Malice,Malice (1993),Thriller
491,"Man Without a Face, The","Man Without a Face, The (1993)",Drama
492,Manhattan Murder Mystery,Manhattan Murder Mystery (1993),Comedy|Mystery
493,Menace II Society,Menace II Society (1993),Action|Crime|Drama
494,Executive Decision,Executive Decision (1996),Action|Thriller
495,In the Realm of the Senses (Ai no corrida),In the Realm of the Senses (Ai no corrida) (1976),Drama
496,What Happened Was...,What Happened Was... (1994),Comedy|Drama|Romance
497,Much Ado About Nothing,Much Ado About Nothing (1993),Comedy|Romance
498,Mr. Jones,Mr. Jones (1993),Drama|Romance
499,Mr. Wonderful,Mr. Wonderful (1993),Comedy|Romance
500,Mrs. Doubtfire,Mrs. Doubtfire (1993),Comedy
501,Naked,Naked (1993),Drama
502,"Next Karate Kid, The","Next Karate Kid, The (1994)",Action|Children's
503,"New Age, The","New Age, The (1994)",Drama
504,No Escape,No Escape (1994),Action|Sci-Fi
505,North,North (1994),Comedy
506,Orlando,Orlando (1993),Drama
507,"Perfect World, A","Perfect World, A (1993)",Action|Drama
508,Philadelphia,Philadelphia (1993),Drama
509,"Piano, The","Piano, The (1993)",Drama|Romance
510,Poetic Justice,Poetic Justice (1993),Drama
511,"Program, The","Program, The (1993)",Action|Drama
512,Robert A. Heinlein's The Puppet Masters,Robert A. Heinlein's The Puppet Masters (1994),Horror|Sci-Fi
513,Radioland Murders,Radioland Murders (1994),Comedy|Mystery|Romance
514,"Ref, The","Ref, The (1994)",Comedy
515,"Remains of the Day, The","Remains of the Day, The (1993)",Drama
516,Renaissance Man,Renaissance Man (1994),Comedy|Drama|War
517,Rising Sun,Rising Sun (1993),Action|Drama|Mystery
518,"Road to Wellville, The","Road to Wellville, The (1994)",Comedy
519,Robocop 3,Robocop 3 (1993),Sci-Fi|Thriller
520,Robin Hood: Men in Tights,Robin Hood: Men in Tights (1993),Comedy
521,Romeo Is Bleeding,Romeo Is Bleeding (1993),Crime|Thriller
522,Romper Stomper,Romper Stomper (1992),Action|Drama
523,Ruby in Paradise,Ruby in Paradise (1993),Drama
524,Rudy,Rudy (1993),Drama
525,"Saint of Fort Washington, The","Saint of Fort Washington, The (1993)",Drama
526,"Savage Nights (Nuits fauves, Les)","Savage Nights (Nuits fauves, Les) (1992)",Drama
527,Schindler's List,Schindler's List (1993),Drama|War
528,"Scout, The","Scout, The (1994)",Drama
529,Searching for Bobby Fischer,Searching for Bobby Fischer (1993),Drama
530,Second Best,Second Best (1994),Drama
531,"Secret Garden, The","Secret Garden, The (1993)",Children's|Drama
532,Serial Mom,Serial Mom (1994),Comedy|Crime|Horror
533,"Shadow, The","Shadow, The (1994)",Action
534,Shadowlands,Shadowlands (1993),Drama|Romance
535,Short Cuts,Short Cuts (1993),Drama
536,"Simple Twist of Fate, A","Simple Twist of Fate, A (1994)",Drama
537,Sirens,Sirens (1994),Comedy|Drama
538,Six Degrees of Separation,Six Degrees of Separation (1993),Drama
539,Sleepless in Seattle,Sleepless in Seattle (1993),Comedy|Romance
540,Sliver,Sliver (1993),Thriller
541,Blade Runner,Blade Runner (1982),Film-Noir|Sci-Fi
542,Son in Law,Son in Law (1993),Comedy
543,So I Married an Axe Murderer,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
544,Striking Distance,Striking Distance (1993),Action
545,Harlem,Harlem (1993),Drama
546,Super Mario Bros.,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi
547,Surviving the Game,Surviving the Game (1994),Action|Adventure|Thriller
548,Terminal Velocity,Terminal Velocity (1994),Action
549,Thirty-Two Short Films About Glenn Gould,Thirty-Two Short Films About Glenn Gould (1993),Documentary
550,Threesome,Threesome (1994),Comedy|Romance
551,"Nightmare Before Christmas, The","Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical
552,"Three Musketeers, The","Three Musketeers, The (1993)",Action|Adventure|Comedy
553,Tombstone,Tombstone (1993),Western
554,Trial by Jury,Trial by Jury (1994),Thriller
555,True Romance,True Romance (1993),Action|Crime|Romance
556,"War Room, The","War Room, The (1993)",Documentary
557,Mamma Roma,Mamma Roma (1962),Drama
558,"Pagemaster, The","Pagemaster, The (1994)",Action|Adventure|Animation|Children's|Fantasy
559,"Paris, France","Paris, France (1993)",Comedy
560,"Beans of Egypt, Maine, The","Beans of Egypt, Maine, The (1994)",Drama
561,Killer (Bulletproof Heart),Killer (Bulletproof Heart) (1994),Thriller
562,Welcome to the Dollhouse,Welcome to the Dollhouse (1995),Comedy|Drama
563,Germinal,Germinal (1993),Drama
564,Chasers,Chasers (1994),Comedy
565,Cronos,Cronos (1992),Horror
566,Naked in New York,Naked in New York (1994),Comedy|Romance
567,Kika,Kika (1993),Drama
568,Bhaji on the Beach,Bhaji on the Beach (1993),Comedy|Drama
569,Little Big League,Little Big League (1994),Children's|Comedy
570,"Slingshot, The (Kdisbellan )","Slingshot, The (Kdisbellan ) (1993)",Comedy|Drama
571,"Wedding Gift, The","Wedding Gift, The (1994)",Drama
572,Foreign Student,Foreign Student (1994),Drama
573,"Ciao, Professore! (Io speriamo che me la cavo )","Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama
574,Spanking the Monkey,Spanking the Monkey (1994),Comedy|Drama
575,"Little Rascals, The","Little Rascals, The (1994)",Children's|Comedy
576,Fausto,Fausto (1993),Comedy
577,Andre,Andre (1994),Adventure|Children's
578,"Hour of the Pig, The","Hour of the Pig, The (1993)",Drama|Mystery
579,"Scorta, La","Scorta, La (1993)",Thriller
580,Princess Caraboo,Princess Caraboo (1994),Drama
581,"Celluloid Closet, The","Celluloid Closet, The (1995)",Documentary
582,Metisse (Caf au Lait),Metisse (Caf au Lait) (1993),Comedy
583,Dear Diary (Caro Diario),Dear Diary (Caro Diario) (1994),Comedy|Drama
584,I Don't Want to Talk About It (De eso no se habla),I Don't Want to Talk About It (De eso no se habla) (1993),Drama
585,"Brady Bunch Movie, The","Brady Bunch Movie, The (1995)",Comedy
586,Home Alone,Home Alone (1990),Children's|Comedy
587,Ghost,Ghost (1990),Comedy|Romance|Thriller
588,Aladdin,Aladdin (1992),Animation|Children's|Comedy|Musical
589,Terminator 2: Judgment Day,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
590,Dances with Wolves,Dances with Wolves (1990),Adventure|Drama|Western
591,Tough and Deadly,Tough and Deadly (1995),Action|Drama|Thriller
592,Batman,Batman (1989),Action|Adventure|Crime|Drama
593,"Silence of the Lambs, The","Silence of the Lambs, The (1991)",Drama|Thriller
594,Snow White and the Seven Dwarfs,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical
595,Beauty and the Beast,Beauty and the Beast (1991),Animation|Children's|Musical
596,Pinocchio,Pinocchio (1940),Animation|Children's
597,Pretty Woman,Pretty Woman (1990),Comedy|Romance
598,Window to Paris,Window to Paris (1994),Comedy
599,"Wild Bunch, The","Wild Bunch, The (1969)",Western
600,Love and a .45,Love and a .45 (1994),Thriller
601,"Wooden Man's Bride, The (Wu Kui)","Wooden Man's Bride, The (Wu Kui) (1994)",Drama
602,"Great Day in Harlem, A","Great Day in Harlem, A (1994)",Documentary
603,"Bye Bye, Love","Bye Bye, Love (1995)",Comedy
604,Criminals,Criminals (1996),Documentary
605,One Fine Day,One Fine Day (1996),Drama|Romance
606,Candyman: Farewell to the Flesh,Candyman: Farewell to the Flesh (1995),Horror
607,Century,Century (1993),Drama
608,Fargo,Fargo (1996),Crime|Drama|Thriller
609,Homeward Bound II: Lost in San Francisco,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's
610,Heavy Metal,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
611,Hellraiser: Bloodline,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
612,"Pallbearer, The","Pallbearer, The (1996)",Comedy
613,Jane Eyre,Jane Eyre (1996),Drama|Romance
614,Loaded,Loaded (1994),Drama|Thriller
615,Bread and Chocolate (Pane e cioccolata),Bread and Chocolate (Pane e cioccolata) (1973),Drama
616,"Aristocats, The","Aristocats, The (1970)",Animation|Children's
617,"Flower of My Secret, The (La Flor de Mi Secreto)","Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama
618,Two Much,Two Much (1996),Comedy|Romance
619,Ed,Ed (1996),Comedy
620,Scream of Stone (Schrei aus Stein),Scream of Stone (Schrei aus Stein) (1991),Drama
621,My Favorite Season,My Favorite Season (1993),Drama
623,"Modern Affair, A","Modern Affair, A (1995)",Romance
624,Condition Red,Condition Red (1995),Action|Drama|Thriller
625,Asfour Stah,Asfour Stah (1990),Drama
626,"Thin Line Between Love and Hate, A","Thin Line Between Love and Hate, A (1996)",Comedy
627,"Last Supper, The","Last Supper, The (1995)",Drama|Thriller
628,Primal Fear,Primal Fear (1996),Drama|Thriller
629,Rude,Rude (1995),Drama
630,Carried Away,Carried Away (1996),Drama|Romance
631,All Dogs Go to Heaven 2,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical
632,Land and Freedom (Tierra y libertad),Land and Freedom (Tierra y libertad) (1995),War
633,Denise Calls Up,Denise Calls Up (1995),Comedy
634,Theodore Rex,Theodore Rex (1995),Comedy
635,"Family Thing, A","Family Thing, A (1996)",Comedy|Drama
636,Frisk,Frisk (1995),Drama
637,Sgt. Bilko,Sgt. Bilko (1996),Comedy
638,Jack and Sarah,Jack and Sarah (1995),Romance
639,Girl 6,Girl 6 (1996),Comedy
640,Diabolique,Diabolique (1996),Drama|Thriller
641,"Little Indian, Big City (Un indien dans la ville)","Little Indian, Big City (Un indien dans la ville) (1994)",Comedy
642,Roula,Roula (1995),Drama
643,Peanuts - Die Bank zahlt alles,Peanuts - Die Bank zahlt alles (1996),Comedy
644,Happy Weekend,Happy Weekend (1996),Comedy
645,Nelly & Monsieur Arnaud,Nelly & Monsieur Arnaud (1995),Drama
647,Courage Under Fire,Courage Under Fire (1996),Drama|War
648,Mission: Impossible,Mission: Impossible (1996),Action|Adventure|Mystery
649,Cold Fever ( kldum klaka),Cold Fever ( kldum klaka) (1994),Comedy|Drama
650,Moll Flanders,Moll Flanders (1996),Drama
651,"Superweib, Das","Superweib, Das (1996)",Comedy
652,"301, 302","301, 302 (1995)",Mystery
653,Dragonheart,Dragonheart (1996),Action|Adventure|Fantasy
654,Und keiner weint mir nach,Und keiner weint mir nach (1996),Drama|Romance
655,Mutters Courage,Mutters Courage (1995),Comedy
656,Eddie,Eddie (1996),Comedy
657,Yankee Zulu,Yankee Zulu (1994),Comedy|Drama
658,Billy's Holiday,Billy's Holiday (1995),Drama
659,Purple Noon,Purple Noon (1960),Crime|Thriller
660,August,August (1996),Drama
661,James and the Giant Peach,James and the Giant Peach (1996),Animation|Children's|Musical
662,Fear,Fear (1996),Thriller
663,Kids in the Hall: Brain Candy,Kids in the Hall: Brain Candy (1996),Comedy
664,Faithful,Faithful (1996),Comedy
665,Underground,Underground (1995),War
666,All Things Fair,All Things Fair (1996),Drama
667,Bloodsport 2,Bloodsport 2 (1995),Action
668,Pather Panchali,Pather Panchali (1955),Drama
669,Aparajito,Aparajito (1956),Drama
670,"World of Apu, The (Apur Sansar)","World of Apu, The (Apur Sansar) (1959)",Drama
671,Mystery Science Theater 3000: The Movie,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
672,Tarantella,Tarantella (1995),Drama
673,Space Jam,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy
674,Barbarella,Barbarella (1968),Adventure|Sci-Fi
675,Hostile Intentions,Hostile Intentions (1994),Action|Drama|Thriller
676,They Bite,They Bite (1996),Drama
678,Some Folks Call It a Sling Blade,Some Folks Call It a Sling Blade (1993),Drama|Thriller
679,"Run of the Country, The","Run of the Country, The (1995)",Drama
680,Alphaville,Alphaville (1965),Sci-Fi
681,Clean Slate (Coup de Torchon),Clean Slate (Coup de Torchon) (1981),Crime
682,Tigrero: A Film That Was Never Made,Tigrero: A Film That Was Never Made (1994),Documentary|Drama
683,"Eye of Vichy, The (Oeil de Vichy, L')","Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary
684,Windows,Windows (1980),Drama
685,It's My Party,It's My Party (1995),Drama
687,Country Life,Country Life (1994),Drama|Romance
688,Operation Dumbo Drop,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
690,"Promise, The (Versprechen, Das)","Promise, The (Versprechen, Das) (1994)",Romance
691,Mrs. Winterbourne,Mrs. Winterbourne (1996),Comedy|Romance
692,Solo,Solo (1996),Action|Sci-Fi|Thriller
693,Under the Domin Tree (Etz Hadomim Tafus),Under the Domin Tree (Etz Hadomim Tafus) (1994),Drama
694,"Substitute, The","Substitute, The (1996)",Action
695,True Crime,True Crime (1995),Mystery|Thriller
696,Butterfly Kiss,Butterfly Kiss (1995),Thriller
697,Feeling Minnesota,Feeling Minnesota (1996),Drama|Romance
698,Delta of Venus,Delta of Venus (1994),Drama
699,To Cross the Rubicon,To Cross the Rubicon (1991),Drama
700,Angus,Angus (1995),Comedy
701,Daens,Daens (1992),Drama
702,Faces,Faces (1968),Drama
703,Boys,Boys (1996),Drama
704,"Quest, The","Quest, The (1996)",Action|Adventure
705,Cosi,Cosi (1996),Comedy
706,Sunset Park,Sunset Park (1996),Drama
707,Mulholland Falls,Mulholland Falls (1996),Crime|Film-Noir|Thriller
708,"Truth About Cats & Dogs, The","Truth About Cats & Dogs, The (1996)",Comedy|Romance
709,Oliver & Company,Oliver & Company (1988),Animation|Children's
710,Celtic Pride,Celtic Pride (1996),Comedy
711,Flipper,Flipper (1996),Adventure|Children's
712,Captives,Captives (1994),Drama
713,Of Love and Shadows,Of Love and Shadows (1994),Drama
714,Dead Man,Dead Man (1995),Western
715,"Horseman on the Roof, The (Hussard sur le toit, Le)","Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama
716,Switchblade Sisters,Switchblade Sisters (1975),Crime
717,Mouth to Mouth (Boca a boca),Mouth to Mouth (Boca a boca) (1995),Comedy
718,"Visitors, The (Les Visiteurs)","Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi
719,Multiplicity,Multiplicity (1996),Comedy
720,Wallace & Gromit: The Best of Aardman Animation,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
721,Halfmoon (Paul Bowles - Halbmond),Halfmoon (Paul Bowles - Halbmond) (1995),Drama
722,"Haunted World of Edward D. Wood Jr., The","Haunted World of Edward D. Wood Jr., The (1995)",Documentary
723,Two Friends,Two Friends (1986),Drama
724,"Craft, The","Craft, The (1996)",Drama|Horror
725,"Great White Hype, The","Great White Hype, The (1996)",Comedy
726,Last Dance,Last Dance (1996),Drama
727,War Stories,War Stories (1995),Documentary
728,Cold Comfort Farm,Cold Comfort Farm (1995),Comedy
729,"Institute Benjamenta, or This Dream People Call Human Life","Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama
730,"Low Life, The","Low Life, The (1994)",Drama
731,Heaven's Prisoners,Heaven's Prisoners (1996),Mystery|Thriller
732,Original Gangstas,Original Gangstas (1996),Crime
733,"Rock, The","Rock, The (1996)",Action|Adventure|Thriller
734,Getting Away With Murder,Getting Away With Murder (1996),Comedy
735,Cemetery Man (Dellamorte Dellamore),Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror
736,Twister,Twister (1996),Action|Adventure|Romance|Thriller
737,Barb Wire,Barb Wire (1996),Action|Sci-Fi
738,"Garcu, Le","Garcu, Le (1995)",Drama
739,Honigmond,Honigmond (1996),Comedy
741,Ghost in the Shell (Kokaku kidotai),Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
742,Thinner,Thinner (1996),Horror|Thriller
743,Spy Hard,Spy Hard (1996),Comedy
744,Brothers in Trouble,Brothers in Trouble (1995),Drama
745,"Close Shave, A","Close Shave, A (1995)",Animation|Comedy|Thriller
746,Force of Evil,Force of Evil (1948),Film-Noir
747,"Stupids, The","Stupids, The (1996)",Comedy
748,"Arrival, The","Arrival, The (1996)",Action|Sci-Fi|Thriller
749,"Man from Down Under, The","Man from Down Under, The (1943)",Drama
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
751,Careful,Careful (1992),Comedy
752,Vermont Is For Lovers,Vermont Is For Lovers (1992),Comedy|Romance
753,"Month by the Lake, A","Month by the Lake, A (1995)",Comedy|Drama
754,Gold Diggers: The Secret of Bear Mountain,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children's
755,Kim,Kim (1950),Children's|Drama
756,Carmen Miranda: Bananas Is My Business,Carmen Miranda: Bananas Is My Business (1994),Documentary
757,Ashes of Time,Ashes of Time (1994),Drama
758,"Jar, The (Khomreh)","Jar, The (Khomreh) (1992)",Drama
759,Maya Lin: A Strong Clear Vision,Maya Lin: A Strong Clear Vision (1994),Documentary
760,Stalingrad,Stalingrad (1993),War
761,"Phantom, The","Phantom, The (1996)",Adventure
762,Striptease,Striptease (1996),Comedy|Crime
763,"Last of the High Kings, The (a.k.a. Summer Fling)","Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Drama
