user_id,gender,age,age_group,occupation_id,occupation,zipcode
658,Female,25,19-25,0,other,10021
659,Female,25,19-25,0,other,28134
660,Male,45,36-45,16,self-employed,70507
661,Male,45,36-45,1,academic/educator,13114
662,Male,18,Under18,4,college/grad student,99163
663,Female,25,19-25,7,executive/managerial,12345
664,Male,35,26-35,18,tradesman/craftsman,74601
665,Male,18,Under18,2,artist,13317
666,Female,18,Under18,0,other,08540
667,Male,25,19-25,18,tradesman/craftsman,98438
668,Female,25,19-25,3,clerical/admin,22042
669,Male,25,19-25,17,technician/engineer,30307
670,Male,25,19-25,12,programmer,30303
671,Male,18,Under18,4,college/grad student,61761
672,Male,35,26-35,7,executive/managerial,46845
673,Male,25,19-25,20,writer,10023
674,Male,25,19-25,17,technician/engineer,22042
675,Male,25,19-25,20,writer,02048
676,Male,18,Under18,16,self-employed,55129
677,Male,50,46-55,2,artist,94122
678,Male,25,19-25,0,other,34952
679,Male,35,26-35,16,self-employed,29681
680,Male,25,19-25,12,programmer,37013
681,Male,35,26-35,7,executive/managerial,30501
682,Male,25,19-25,4,college/grad student,27510
683,Male,25,19-25,4,college/grad student,27514
684,Male,25,19-25,4,college/grad student,27510
685,Male,25,19-25,4,college/grad student,27514
686,Male,18,Under18,4,college/grad student,27514
687,Female,25,19-25,7,executive/managerial,14136
688,Male,56,56+,13,retired,13407
689,Female,50,46-55,0,other,48103
690,Male,25,19-25,12,programmer,90717
691,Male,35,26-35,11,lawyer,96813
692,Female,25,19-25,0,other,85207
693,Male,35,26-35,12,programmer,98103
694,Male,18,Under18,4,college/grad student,76401
695,Female,18,Under18,1,academic/educator,04240
696,Male,25,19-25,12,programmer,94114
697,Female,50,46-55,6,doctor/health care,97330
698,Male,18,Under18,4,college/grad student,76401
699,Male,18,Under18,0,other,73505
700,Male,50,46-55,17,technician/engineer,14650
701,Female,18,Under18,4,college/grad student,01002
702,Male,35,26-35,7,executive/managerial,90808
703,Female,56,56+,1,academic/educator,44074
704,Female,35,26-35,8,farmer,85712
705,Male,25,19-25,4,college/grad student,48065
706,Male,35,26-35,20,writer,78664
707,Male,35,26-35,7,executive/managerial,17740
708,Male,25,19-25,0,other,37042
709,Male,18,Under18,0,other,92647
710,Male,25,19-25,20,writer,85207
711,Male,25,19-25,18,tradesman/craftsman,80521
712,Male,25,19-25,0,other,95136
713,Male,35,26-35,7,executive/managerial,79912
714,Male,18,Under18,4,college/grad student,76013
715,Male,18,Under18,0,other,53715
716,Male,18,Under18,4,college/grad student,98188
717,Male,25,19-25,11,lawyer,90211
718,Male,18,Under18,2,artist,90211
719,Male,1,Under18,0,other,75070
720,Male,18,Under18,0,other,55129
721,Female,35,26-35,9,homemaker,97520
722,Male,25,19-25,12,programmer,55106
723,Male,25,19-25,12,programmer,98027
724,Male,50,46-55,13,retired,90266
725,Male,56,56+,11,lawyer,08904
726,Female,25,19-25,9,homemaker,77449
727,Male,35,26-35,11,lawyer,94061
728,Male,25,19-25,6,doctor/health care,11598
729,Male,35,26-35,12,programmer,85284
730,Male,25,19-25,0,other,10580
731,Male,45,36-45,3,clerical/admin,55410
732,Male,25,19-25,7,executive/managerial,07030
733,Male,35,26-35,16,self-employed,30034
734,Male,25,19-25,7,executive/managerial,90078
735,Male,25,19-25,14,sales/marketing,04240
736,Male,18,Under18,12,programmer,07070
737,Male,1,Under18,19,unemployed,53711
738,Male,18,Under18,17,technician/engineer,99205
739,Male,35,26-35,12,programmer,55803
740,Male,25,19-25,14,sales/marketing,24551
741,Male,25,19-25,5,customer service,44095
742,Male,18,Under18,0,other,54758
743,Female,1,Under18,2,artist,60660
744,Male,25,19-25,17,technician/engineer,77007
745,Male,1,Under18,10,K-12 student,90004
746,Female,18,Under18,19,unemployed,95019
747,Male,18,Under18,4,college/grad student,98606
748,Male,25,19-25,0,other,60098
749,Male,35,26-35,18,tradesman/craftsman,56303
750,Female,35,26-35,9,homemaker,13066
751,Female,25,19-25,17,technician/engineer,97201
752,Female,25,19-25,3,clerical/admin,97401
753,Male,1,Under18,10,K-12 student,42754
754,Male,35,26-35,7,executive/managerial,38024
755,Female,35,26-35,0,other,94002
756,Male,35,26-35,0,other,90064
757,Male,25,19-25,12,programmer,97401
758,Male,35,26-35,7,executive/managerial,19518
759,Female,56,56+,3,clerical/admin,89156
760,Male,56,56+,15,scientist,94114
761,Male,18,Under18,7,executive/managerial,99945
762,Male,1,Under18,10,K-12 student,63041
763,Male,18,Under18,10,K-12 student,02882
764,Male,18,Under18,20,writer,85296
765,Male,25,19-25,17,technician/engineer,74467
766,Female,25,19-25,7,executive/managerial,95128
767,Male,25,19-25,12,programmer,45241
768,Male,25,19-25,12,programmer,17067
769,Male,45,36-45,17,technician/engineer,02421
770,Male,18,Under18,4,college/grad student,98499
771,Female,50,46-55,1,academic/educator,75087
772,Male,18,Under18,12,programmer,89118
773,Male,25,19-25,6,doctor/health care,48108
774,Male,18,Under18,4,college/grad student,22903
775,Male,1,Under18,17,technician/engineer,56258
776,Female,25,19-25,3,clerical/admin,92627
777,Male,18,Under18,19,unemployed,87543
778,Male,18,Under18,17,technician/engineer,32694
779,Male,25,19-25,0,other,60156
780,Male,25,19-25,17,technician/engineer,91776
781,Male,18,Under18,4,college/grad student,95076
782,Male,56,56+,1,academic/educator,28223
783,Male,25,19-25,4,college/grad student,53703
784,Male,18,Under18,0,other,11040
785,Male,18,Under18,19,unemployed,29307
786,Male,25,19-25,0,other,55987
787,Male,18,Under18,4,college/grad student,77802
788,Male,25,19-25,0,other,37601
789,Male,18,Under18,1,academic/educator,67212
790,Male,25,19-25,17,technician/engineer,45694
791,Male,35,26-35,7,executive/managerial,27511
792,Male,25,19-25,17,technician/engineer,01002
793,Female,35,26-35,14,sales/marketing,37043
794,Male,50,46-55,20,writer,10543
795,Female,35,26-35,14,sales/marketing,19147
796,Male,50,46-55,6,doctor/health care,98237
797,Female,50,46-55,7,executive/managerial,20175
798,Female,25,19-25,20,writer,48464
799,Female,25,19-25,5,customer service,98498
800,Female,35,26-35,12,programmer,72032
801,Female,25,19-25,20,writer,95776
802,Male,25,19-25,16,self-employed,22801
803,Male,18,Under18,4,college/grad student,67217
804,Male,25,19-25,20,writer,90032
805,Male,35,26-35,12,programmer,37211
806,Male,35,26-35,0,other,34990
807,Male,18,Under18,4,college/grad student,89015
808,Male,25,19-25,7,executive/managerial,85226
809,Male,25,19-25,17,technician/engineer,70508
810,Male,25,19-25,12,programmer,98006
811,Male,50,46-55,0,other,94043
812,Male,25,19-25,6,doctor/health care,37930
813,Male,18,Under18,4,college/grad student,70002
814,Female,18,Under18,4,college/grad student,92612
815,Male,25,19-25,4,college/grad student,37130
816,Male,45,36-45,0,other,92108
817,Male,18,Under18,4,college/grad student,41076
818,Male,18,Under18,4,college/grad student,60107
819,Male,35,26-35,7,executive/managerial,60611
820,Male,35,26-35,7,executive/managerial,78759
821,Male,18,Under18,2,artist,14456
822,Female,25,19-25,1,academic/educator,07666
823,Male,25,19-25,0,other,92078
824,Male,35,26-35,12,programmer,94530
825,Male,56,56+,1,academic/educator,39532
826,Female,35,26-35,1,academic/educator,80210
827,Male,45,36-45,2,artist,55409
828,Male,18,Under18,4,college/grad student,70817
829,Male,1,Under18,19,unemployed,53711
830,Male,35,26-35,7,executive/managerial,60657
831,Female,45,36-45,0,other,20874
832,Male,18,Under18,2,artist,19464
833,Male,35,26-35,7,executive/managerial,46825
834,Female,35,26-35,12,programmer,78640
835,Male,56,56+,0,other,94952
836,Male,25,19-25,11,lawyer,10023
837,Male,56,56+,7,executive/managerial,08540
838,Male,50,46-55,17,technician/engineer,92661
839,Male,25,19-25,0,other,98103
840,Female,25,19-25,3,clerical/admin,02828
841,Female,50,46-55,14,sales/marketing,92119
842,Female,18,Under18,0,other,55102
843,Male,25,19-25,7,executive/managerial,49321
844,Male,25,19-25,0,other,92121
845,Female,18,Under18,0,other,20009
846,Male,25,19-25,5,customer service,80209
847,Female,25,19-25,7,executive/managerial,80228
848,Male,25,19-25,15,scientist,94121
849,Male,25,19-25,3,clerical/admin,75006
850,Male,35,26-35,0,other,60640
851,Male,18,Under18,4,college/grad student,75287
852,Male,25,19-25,5,customer service,92105
853,Male,25,19-25,17,technician/engineer,55447
854,Female,25,19-25,16,self-employed,44092
855,Female,18,Under18,2,artist,72701
856,Female,45,36-45,6,doctor/health care,02453
857,Male,35,26-35,17,technician/engineer,11701
858,Male,35,26-35,14,sales/marketing,10013
859,Male,25,19-25,12,programmer,10128
860,Male,18,Under18,0,other,78237
861,Male,25,19-25,7,executive/managerial,37027
862,Male,35,26-35,7,executive/managerial,10019
863,Male,25,19-25,7,executive/managerial,62522
864,Female,25,19-25,0,other,97205
865,Male,35,26-35,1,academic/educator,91711
866,Male,1,Under18,10,K-12 student,08820
867,Male,45,36-45,12,programmer,95814
868,Male,50,46-55,17,technician/engineer,01702-7224
869,Male,18,Under18,20,writer,92026
870,Female,25,19-25,1,academic/educator,02144
871,Male,1,Under18,10,K-12 student,76013
872,Male,50,46-55,1,academic/educator,20815
873,Male,56,56+,6,doctor/health care,19027
874,Male,45,36-45,15,scientist,26105
875,Male,1,Under18,10,K-12 student,94707
876,Male,25,19-25,4,college/grad student,43202
877,Male,25,19-25,0,other,90631
878,Male,18,Under18,2,artist,01720
879,Male,45,36-45,16,self-employed,92018
880,Male,35,26-35,17,technician/engineer,94114
881,Male,18,Under18,14,sales/marketing,76401
882,Male,18,Under18,2,artist,01720
883,Female,35,26-35,14,sales/marketing,92673
884,Male,1,Under18,10,K-12 student,49454
885,Male,35,26-35,0,other,48105
886,Female,56,56+,0,other,14830
887,Female,56,56+,16,self-employed,55345
888,Female,1,Under18,10,K-12 student,08820
889,Male,45,36-45,20,writer,10024
890,Male,18,Under18,4,college/grad student,92153
891,Male,25,19-25,1,academic/educator,80202
892,Male,35,26-35,0,other,76031
893,Female,50,46-55,6,doctor/health care,85016
894,Male,18,Under18,4,college/grad student,31602
895,Male,50,46-55,1,academic/educator,34683
896,Male,18,Under18,15,scientist,94015
897,Male,25,19-25,6,doctor/health care,92130
898,Male,25,19-25,7,executive/managerial,77005
899,Female,25,19-25,1,academic/educator,30605
900,Female,56,56+,13,retired,90066
901,Female,56,56+,0,other,92027
902,Male,56,56+,0,other,45432
903,Male,56,56+,13,retired,75165
904,Male,35,26-35,20,writer,92308
905,Female,45,36-45,12,programmer,28655
906,Male,1,Under18,10,K-12 student,71106
907,Female,45,36-45,6,doctor/health care,92117
908,Female,50,46-55,1,academic/educator,92103
909,Male,45,36-45,7,executive/managerial,92831
910,Female,50,46-55,0,other,98226
911,Male,50,46-55,0,other,98226
912,Female,35,26-35,2,artist,91324
913,Male,25,19-25,0,other,20744-6223
914,Female,35,26-35,9,homemaker,30338
915,Male,25,19-25,7,executive/managerial,72762
916,Female,25,19-25,1,academic/educator,92084
917,Male,50,46-55,6,doctor/health care,92117
918,Female,45,36-45,1,academic/educator,91901
919,Female,35,26-35,1,academic/educator,92056
920,Male,18,Under18,4,college/grad student,92173
921,Male,25,19-25,17,technician/engineer,92084
922,Male,56,56+,16,self-employed,48009
923,Male,25,19-25,7,executive/managerial,37212
924,Male,50,46-55,17,technician/engineer,98642
925,Female,35,26-35,3,clerical/admin,48073
926,Male,1,Under18,10,K-12 student,07869
927,Female,25,19-25,20,writer,91105
928,Female,56,56+,16,self-employed,98199
929,Male,25,19-25,15,scientist,53706
930,Male,25,19-25,5,customer service,98380
931,Female,56,56+,1,academic/educator,06032
932,Female,35,26-35,6,doctor/health care,97838
933,Male,45,36-45,1,academic/educator,49419
934,Female,35,26-35,7,executive/managerial,97401
935,Male,35,26-35,14,sales/marketing,60538
936,Male,18,Under18,4,college/grad student,34567
937,Male,25,19-25,15,scientist,60513
938,Female,25,19-25,1,academic/educator,01060
939,Female,25,19-25,20,writer,20110-5616
940,Male,1,Under18,10,K-12 student,76240
941,Male,18,Under18,20,writer,45387
942,Female,50,46-55,6,doctor/health care,85716
943,Female,45,36-45,12,programmer,08033
944,Male,35,26-35,0,other,91505
945,Male,45,36-45,7,executive/managerial,49345
946,Male,35,26-35,7,executive/managerial,48103-8929
947,Male,18,Under18,0,other,21015
948,Male,56,56+,12,programmer,43056
949,Male,50,46-55,17,technician/engineer,96753
950,Male,35,26-35,7,executive/managerial,21044
951,Male,45,36-45,2,artist,10009
952,Male,56,56+,16,self-employed,97478
953,Male,50,46-55,20,writer,97030
954,Female,25,19-25,0,other,21030
955,Female,50,46-55,7,executive/managerial,94941
956,Male,35,26-35,1,academic/educator,55104
957,Male,35,26-35,1,academic/educator,29706
958,Male,35,26-35,2,artist,48116
959,Male,50,46-55,11,lawyer,44622
960,Male,1,Under18,10,K-12 student,45244
961,Male,18,Under18,10,K-12 student,10016
962,Female,25,19-25,1,academic/educator,80020
963,Male,25,19-25,0,other,48197
964,Male,25,19-25,7,executive/managerial,94123
965,Male,56,56+,7,executive/managerial,10954
966,Male,56,56+,2,artist,92262
967,Female,18,Under18,0,other,43615
968,Male,50,46-55,12,programmer,94530
969,Female,25,19-25,11,lawyer,19103
970,Male,25,19-25,0,other,27615
971,Male,25,19-25,12,programmer,43615
972,Male,45,36-45,1,academic/educator,02138
973,Female,25,19-25,1,academic/educator,80026
974,Male,35,26-35,19,unemployed,94930
975,Male,35,26-35,0,other,98136
976,Male,35,26-35,14,sales/marketing,89113
977,Male,25,19-25,2,artist,80110
978,Male,18,Under18,0,other,19116
979,Male,1,Under18,10,K-12 student,48073
980,Male,25,19-25,6,doctor/health care,92014
981,Male,25,19-25,20,writer,02141
982,Female,25,19-25,9,homemaker,92064
983,Female,25,19-25,16,self-employed,99224
984,Male,50,46-55,16,self-employed,92129
985,Male,25,19-25,4,college/grad student,32608
986,Female,56,56+,0,other,19004
987,Female,35,26-35,17,technician/engineer,48098
988,Male,50,46-55,11,lawyer,48823
989,Male,50,46-55,0,other,20706
990,Male,18,Under18,6,doctor/health care,10004
991,Female,25,19-25,9,homemaker,48103
992,Female,35,26-35,3,clerical/admin,02780
993,Male,25,19-25,0,other,45678
994,Male,18,Under18,2,artist,92109
995,Female,18,Under18,4,college/grad student,96803
996,Male,25,19-25,17,technician/engineer,98102
997,Male,1,Under18,19,unemployed,15748
998,Male,45,36-45,20,writer,10019
999,Male,25,19-25,15,scientist,62558
1000,Female,25,19-25,6,doctor/health care,90027
1001,Male,25,19-25,4,college/grad student,90210
1002,Male,50,46-55,11,lawyer,07043
1003,Male,25,19-25,2,artist,19320
1004,Male,25,19-25,3,clerical/admin,95136
1005,Male,35,26-35,11,lawyer,08003
1006,Male,18,Under18,4,college/grad student,53220
1007,Male,50,46-55,12,programmer,01960
1008,Male,35,26-35,3,clerical/admin,77064
1009,Male,50,46-55,7,executive/managerial,48315
1010,Male,25,19-25,0,other,10310
1011,Male,25,19-25,8,farmer,92115
1012,Female,35,26-35,1,academic/educator,30004
1013,Male,56,56+,13,retired,02576
1014,Female,45,36-45,17,technician/engineer,03054
1015,Male,35,26-35,3,clerical/admin,11220
1016,Male,56,56+,16,self-employed,60044
1017,Male,35,26-35,0,other,30906
1018,Male,18,Under18,4,college/grad student,95616
1019,Male,35,26-35,1,academic/educator,60640
1020,Male,18,Under18,20,writer,93455
1021,Male,35,26-35,0,other,94559
1022,Male,25,19-25,3,clerical/admin,00918
1023,Male,56,56+,13,retired,92675
1024,Female,35,26-35,1,academic/educator,74135
1025,Male,25,19-25,16,self-employed,34677
1026,Female,45,36-45,0,other,19130
1027,Male,18,Under18,4,college/grad student,77005
1028,Female,45,36-45,7,executive/managerial,03848
1029,Male,25,19-25,0,other,20015
1030,Male,25,19-25,7,executive/managerial,97303
1031,Male,35,26-35,16,self-employed,19803
1032,Male,50,46-55,16,self-employed,19425
1033,Male,25,19-25,5,customer service,60076
1034,Female,35,26-35,1,academic/educator,82601
1035,Male,18,Under18,2,artist,15956
1036,Male,35,26-35,7,executive/managerial,28036
1037,Male,45,36-45,7,executive/managerial,02081
1038,Female,56,56+,15,scientist,20194
1039,Female,35,26-35,1,academic/educator,02346
1040,Male,25,19-25,11,lawyer,76309
1041,Male,45,36-45,2,artist,94306
1042,Male,35,26-35,5,customer service,92801
1043,Female,50,46-55,11,lawyer,87004
1044,Male,25,19-25,20,writer,72701
1045,Female,1,Under18,10,K-12 student,77477
1046,Male,56,56+,18,tradesman/craftsman,53404-1230
1047,Male,18,Under18,0,other,62225
1048,Male,35,26-35,6,doctor/health care,75225
1049,Male,45,36-45,14,sales/marketing,95002
1050,Male,25,19-25,1,academic/educator,97302
1051,Female,25,19-25,0,other,60513
1052,Female,35,26-35,2,artist,75214
1053,Male,35,26-35,0,other,18360
1054,Male,1,Under18,10,K-12 student,75040
1055,Male,35,26-35,0,other,91505
1056,Male,1,Under18,0,other,48133
1057,Male,45,36-45,17,technician/engineer,73069
1058,Male,25,19-25,1,academic/educator,97321
1059,Female,25,19-25,0,other,97213
1060,Male,18,Under18,10,K-12 student,11235
1061,Male,45,36-45,0,other,46060
1062,Male,50,46-55,19,unemployed,59457
1063,Male,35,26-35,7,executive/managerial,50265
1064,Male,25,19-25,7,executive/managerial,91344
1065,Female,25,19-25,0,other,94402
1066,Male,45,36-45,12,programmer,02151
1067,Male,35,26-35,12,programmer,94402
1068,Female,18,Under18,4,college/grad student,77581
1069,Male,25,19-25,20,writer,98105
1070,Female,45,36-45,2,artist,20036
1071,Male,50,46-55,16,self-employed,13045
1072,Female,35,26-35,7,executive/managerial,07601
1073,Female,25,19-25,6,doctor/health care,72211
1074,Male,45,36-45,17,technician/engineer,48073
1075,Female,25,19-25,6,doctor/health care,60660
1076,Female,25,19-25,3,clerical/admin,27606
1077,Male,25,19-25,3,clerical/admin,60660
1078,Female,45,36-45,9,homemaker,95661
1079,Male,25,19-25,7,executive/managerial,98115
1080,Male,56,56+,7,executive/managerial,08854
